,Company,Year,ISIN,SR,NFE,Date SRNFE,Date AR,ReportSize SRNFE,ReportSentence SRNFE,ReportWords SRNFE,GRI,Keywords,KeywordsClean,SentenceRestatement,ReportSize AR,ReportSentence AR,ReportWords AR,pfad
64,adler real estate ag,2017,DE000A1H8MU2,0,1,10.60.8102,61.50.8102,22,784,8178,0,wert.*korrektur,wert korrektur,"weichen die ist-werte von den soll-werten nachhaltig ab, werden maß-nahmen zur korrektur entwickelt",22,8907,77869,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Adler Real Estate AG2017_NFE.pdf
65,adler real estate ag,2018,DE000A1H8MU2,0,1,03.40.9102,72.30.9102,26,984,10823,0,bericht.*anpass,bericht anpass,"im berichtszeitraum hat adler erste schritte unternom-men, um dem thema anpassung an den klimawandel noch stärker rechnung zu tragen",26,9742,85022,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Adler Real Estate AG2018_NFE.pdf
66,alba,2018,DE0006209901,0,1,32.40.9102,92.40.9102,24,900,8364,1,zahl.*anpass,zahl anpass,die im vergleich zum vorjahr gestiegene zahl an führungskräften in der ersten führungsebene resultiert aus der anpassung der regionalstruktur,24,6065,33682,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\ALBA2018_NFE.pdf
67,all for one steep,2018,DE0006851603,0,1,80.10.9102,41.10.0202,13,539,5106,1,bericht.*aktualisier,bericht aktualisier,"die gesellschaft übernimmt keine verpflichtung, die in diesem geschäftsbericht enthaltenen aussagen zu aktualisieren",13,6370,63622,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\All For One Steep2018_NFE.pdf
68,amadeus fire,2017,DE0005093108,1,0,42.40.8102,62.30.8102,25,1199,5711,0,wert.*angepasst,wert angepasst,aufgrund der umstrittenen abgaswerte von dieselfahrzeu-gen wurden die kfz-richtlinien ab 2018 angepasst,25,6361,76537,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Amadeus FiRe2017_SR.pdf
69,amadeus fire,2018,DE0005093108,1,0,60.21.8102,51.30.9102,25,1287,6353,0,wert.*angepasst,wert angepasst,aufgrund der umstrittenen abgaswerte von dieselfahrzeugen wurde die kfz-richtlinie ab 2018 angepasst,25,10160,88124,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Amadeus FiRe2018_SR.pdf
70,audi,2017,DE0006757008,1,0,90.50.8102,20.30.8102,88,4085,30569,1,method.*aktualisier,method aktualisier,methodische und inhaltliche aktualisierung der  berufsausbildung und weiterbildung,88,25209,105723,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2017_SR.pdf
71,audi,2017,DE0006757008,1,0,90.50.8102,20.30.8102,88,4085,30569,1,vorjahr.*daten,vorjahr daten,wie auch im vorjahr kam es 2017 zu keiner begründeten beschwerde in bezug auf die verletzung des schutzes von kundendaten,88,25209,105723,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2017_SR.pdf
72,audi,2017,DE0006757008,1,0,90.50.8102,20.30.8102,88,4085,30569,1,wert.*aktualisier,wert aktualisier,im vorliegenden bericht wurden die vorläufigen werte des jahres 2016 mit den jeweiligen jahresendstandwerten aus dem jahr 2016 aktualisiert,88,25209,105723,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2017_SR.pdf
73,audi,2017,DE0006757008,1,0,90.50.8102,20.30.8102,88,4085,30569,1,wert.*aktualisier,wert aktualisier,im vorliegenden bericht wurden die vorläufigen werte des jahres 2016 mit den jeweiligen jahresendstandwerten aus dem jahr 2016 aktualisiert,88,25209,105723,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2017_SR.pdf
74,audi,2018,DE0006757008,1,0,22.50.9102,52.20.9102,27,1284,6249,1,korrigier.*zahl,korrigier zahl,[7] termin auf 2019 korrigiert aufgrund geringerer produktionsstückzahl in 2018,27,25577,104011,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2018_SR.pdf
75,audi,2018,DE0006757008,1,0,22.50.9102,52.20.9102,27,1284,6249,1,method.*aktualisier,method aktualisier,methodische und inhaltliche aktualisierung der  berufsausbildung und weiterbildung,27,25577,104011,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2018_SR.pdf
76,audi,2018,DE0006757008,1,0,22.50.9102,52.20.9102,27,1284,6249,1,wert.*angepasst,wert angepasst,[12]  die vorjahreswerte von einigen finanzkennzahlen wurden im zuge der erstanwendung von ifrs 9 und ifrs 15 angepasst (siehe hierzu auch die erläuterungen zu ifrs 9 und ifrs 15 im konzernanhang),27,25577,104011,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2018_SR.pdf
77,audi,2018,DE0006757008,1,0,22.50.9102,52.20.9102,27,1284,6249,1,wert.*aktualisier,wert aktualisier,im vorliegenden bericht wurden die vorläufigen werte des jahres 2018 mit den jeweiligen jahresendstandwerten aus dem jahr 2017 aktualisiert,27,25577,104011,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Audi2018_SR.pdf
78,bertrandt,2016,DE0005232805,1,0,70.21.6102,31.21.6102,49,2828,13236,1,wert.*aktualisier,wert aktualisier,"aus diesem wertesystem heraus haben wir im jahr 1996 ein leitbild entwickelt, das regelmäßig aktualisiert wird",49,9027,42987,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2016_SR.pdf
79,bertrandt,2017,DE0005232805,1,0,70.21.7102,11.21.7102,47,2660,11525,1,vorjahr.*wert,vorjahr wert,"im gj 2016/2017 hat sich die laufleistung der fahrzeuge zum vorjahreswert um 3,4 % reduziert",47,9325,45470,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2017_SR.pdf
80,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,wert.*aktualisier,wert aktualisier,"aus diesem wertesystem heraus hat der konzern im geschäftsjahr 2017/2018 sein leitbild aktualisiert: als richt- schnur seiner unternehmensstrategie, des täglichen handelns und seiner sozialen verantwortung",58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
81,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,vorjahr.*wert,vorjahr wert,"im geschäftsjahr 2017/2018 hat sich die laufleistung der fahrzeuge zum vorjahreswert um 2,3 prozent reduziert",58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
82,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,vorjahr.*wert,vorjahr wert,"verglichen mit dem vorjahreswert ist die durchschnittliche laufleistung pro fahrzeug um 4,8 prozent gesunken",58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
83,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,aktualisier.*bericht,aktualisier bericht,"die identifizierten risiken werden mehrmals jährlich aktualisiert und in einem aggregierten risikobericht dargestellt, der es dem vorstand ermöglicht, sich einen überblick über die risikosituation des konzerns zu verschaffen",58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
84,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,aktualisier.*bericht,aktualisier bericht,"neue risiken, die zwischen den aktualisierungsintervallen auftreten, werden gegebenenfalls als ad-hoc-risikomeldung erfasst und dem vorstand berichtet",58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
85,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,vorjahr.*anpass,vorjahr anpass,bereits im vorjahr wurden vorlaufende anpassungen zur umstellung vorgenommen,58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
86,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,wert.*angepasst,wert angepasst,hierzu wurden die zielwerte und eingriffsgren-zen an die unternehmensstrategie angepasst,58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
87,bertrandt,2018,DE0005232805,1,0,30.21.8102,01.21.9102,58,3532,20416,1,wert.*vorjahr,wert vorjahr,in der dienstleistungserbringung gaben die werte gegenüber dem vorjahresniveau etwas nach,58,8882,40526,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2018_SR.pdf
88,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*aktualisier,wert aktualisier,"aus diesem wertesystem heraus hat der konzern im geschäftsjahr 2017/2018 sein leitbild aktualisiert:  als richtschnur seiner unternehmensstrategie, des täglichen  handelns und seiner sozialen verantwortung",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
89,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,zahl.*vorjahr,zahl vorjahr,durch die nur wenig gestiegene mitarbeiterzahl blieb der wasserverbrauch leicht unter dem vorjahresniveau,55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
90,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,vorjahr.*wert,vorjahr wert,"der ökologische fußabdruck der co2-emissionen aus dem ener-gieverbrauch des unternehmens (energiearten: strom, öl, gas, fernwärme) stieg zum vorjahr mit 7,6 prozent leicht an, was aus einer höheren auslastung unserer test- und erprobungsbereiche in der wertschöpfungskette resultiert",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
91,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*vorjahr,wert vorjahr,"im geschäftsjahr 2018/2019 hat sich die laufleistung der fahr-zeuge zum vorjahreswert um 15,3 (vorjahr 2,3) prozent erhöht",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
92,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*vorjahr,wert vorjahr,"verglichen mit diesem wert ist der durchschnittliche co2- ausstoß pro fahrzeug jedoch um 2,0 (vorjahr 4,8) prozent  gesunken",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
93,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,aktualisier.*bericht,aktualisier bericht,"die identifizierten risiken werden mehrmals jährlich aktualisiert und in einem aggregierten risikobericht dargestellt, der es dem vorstand ermöglicht, sich einen überblick über die risikosituation  des konzerns zu verschaffen",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
94,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,aktualisier.*bericht,aktualisier bericht,"neue risiken, die zwischen den aktualisierungsintervallen auftreten, werden gegebenenfalls als ad-hoc-risikomeldung erfasst und dem vorstand berichtet",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
95,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*vorjahr,wert vorjahr,"alle ergebnis-se der bewertungsbereiche liegen wie im vorjahr eindeutig über der 75-punkte-grenze, die die geschäftsprozesse als stabil und beherrscht ausweist und die nachhaltigkeit sicherstellt",55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
96,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*vorjahr,wert vorjahr,trotz der angespannten branchensituation konnten die-selben leistungswerte wie im vorjahr erzielt werden,55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
97,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*vorjahr,wert vorjahr,im kerngeschäft der dienstleistungserbringung gaben die dies-jährigen werte aus den oben genannten gründen im vergleich zum vorjahr leicht nach,55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
98,bertrandt,2019,DE0005232805,1,0,50.21.9102,80.21.0202,55,3186,16287,1,wert.*vorjahr,wert vorjahr,die punktwerte sind im vergleich zum vorjahr unverändert auf hohem niveau,55,10393,44710,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Bertrandt2019_SR.pdf
99,bvb (borussia dortmund),2017,DE0005493092,1,0,12.21.7102,81.01.7102,66,3078,26474,1,bericht.*angepasst,bericht angepasst,diese werden zukünftig regelmäßig jährlich im rah-men der nachhaltigkeits-berichterstattung eva-luiert und gegebenenfalls angepasst bzw,66,16443,147459,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2017_SR.pdf
100,bvb (borussia dortmund),2017,DE0005493092,1,0,12.21.7102,81.01.7102,66,3078,26474,1,bereinig.*wert,bereinig wert,zur besseren ver-gleichbarkeit der jahresleistung wird daher der um die abschreibungen bereinigte wert des ebit (ebitda) gewählt,66,16443,147459,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2017_SR.pdf
101,bvb (borussia dortmund),2018,DE0005493092,1,0,03.01.8102,81.90.9102,67,3657,35234,1,vorjahr.*wert,vorjahr wert,dank der erfahrung aus den vorjahren konnten die arbeiten in der zeit und im budget unter erschwerten bedingungen im laufenden stadionbetrieb umgesetzt werden,67,17538,167701,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2018_SR.pdf
102,bvb (borussia dortmund),2018,DE0005493092,1,0,03.01.8102,81.90.9102,67,3657,35234,1,scope.*vorjahr,scope vorjahr,"die zunahme der scope 1 co2-emissionen um 123,7 t (12,9 %) im verhältnis zum vorjahr resultiert im wesentlichen aus der vergrößerung der fahrzeugflotte um +16,3 %",67,17538,167701,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2018_SR.pdf
103,bvb (borussia dortmund),2018,DE0005493092,1,0,03.01.8102,81.90.9102,67,3657,35234,1,bereinig.*wert,bereinig wert,zur besseren vergleichbarkeit der jahres-leistung wird daher der um die abschreibungen bereinigte wert des ebit (ebitda) gewählt,67,17538,167701,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2018_SR.pdf
104,bvb (borussia dortmund),2018,DE0005493092,1,0,03.01.8102,81.90.9102,67,3657,35234,1,bereinig.*wert,bereinig wert,das operative ergebnis (ebit) und der um die abschreibung bereinigte wert (ebitda) werden durch den cashflow aus operativer tätigkeit eingerahmt,67,17538,167701,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2018_SR.pdf
105,bvb (borussia dortmund),2018,DE0005493092,1,0,03.01.8102,81.90.9102,67,3657,35234,1,bericht.*vorjahr,bericht vorjahr,"in der berichtsperiode wurden 58 einzelrisiken in sie-ben obergruppen geführt, wovon 18 (vorjahr 18) einzelrisiken als high-priority-risiko eingestuft wurden",67,17538,167701,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2018_SR.pdf
106,bvb (borussia dortmund),2018,DE0005493092,1,0,03.01.8102,81.90.9102,67,3657,35234,1,bericht.*vorjahr,bericht vorjahr,zur berichterstattung des vorjahres hat sich der bezugsrahmen nicht ver-ändert,67,17538,167701,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2018_SR.pdf
107,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,bericht.*anpass,bericht anpass,aufgrund der erhaltenen kommentare und anregungen wurden im verhältnis zum letztjäh-rigen bericht aus der saison 2017/2018 folgende anpassungen an die begrifflichkeiten und zuord-nungen gemacht:,75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
108,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,standard.*angepasst,standard angepasst,"n die bezeichnung der x-achse der wesent- lichkeitsmatrix wurde entsprechend der aktuellen übersetzung des gri-101 „foun-dation“ standard (2016) auf „erheblichkeit der ökonomischen, ökologischen und sozia-len auswirkungen“ angepasst",75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
109,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,wert.*angepasst,wert angepasst,"zentrale ziele liegen hier in der fo-kussierung auf die faninteressen, den direkten mehrwert für den fan und in der bereitstellung eines zunehmend spezifischen dialogangebotes, angepasst auf die jeweilige plattform",75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
110,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,scope.*vorjahr,scope vorjahr,"die zunahme der scope-1-co2-emissionen um 30,2 t (2,8 %) im verhältnis zum vorjahr resultiert im wesentli-chen aus der zunahme des kraftstoffverbrauchs der fahrzeugflotte",75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
111,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,bereinig.*wert,bereinig wert,zur besseren vergleichbarkeit der jahresleistung wird daher der um die ab-schreibungen bereinigte wert des ebit (ebit-da) gewählt,75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
112,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,bereinig.*wert,bereinig wert,das operative er-gebnis (ebit) und der um die abschreibungen bereinigte wert (ebitda) werden durch den  cashflow aus operativer tätigkeit eingerahmt,75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
113,bvb (borussia dortmund),2019,DE0005493092,1,0,92.01.9102,51.90.0202,75,4718,41362,1,bericht.*vorjahr,bericht vorjahr,zur berichterstattung des vorjahres hat sich der bezugsrahmen nicht verändert,75,18483,162149,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\BVB (Borussia Dortmund)2019_SR.pdf
114,cenit,2018,DE0005407100,1,0,92.40.9102,92.30.9102,23,4607,5825,0,bericht.*vorjahr,bericht vorjahr,berichtsjahr im vergleich zum vorjahr aufgrund von erweiterungen von 550,23,9207,40837,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\CENIT2018_SR.pdf
115,cewe,2010,DE0005403901,1,0,01.90.0102,13.30.1102,45,2116,10993,1,vorjahr.*wert,vorjahr wert,"insgesamt lag der stromverbrauch mit 21,85 gwh um 4 % unter dem vorjahreswert – und sogar um 30 %",45,12846,59649,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2010_SR.pdf
116,cewe,2010,DE0005403901,1,0,01.90.0102,13.30.1102,45,2116,10993,1,anpass.*wert,anpass wert,zuführung der flüssigen konzentrate zur anpassung der konzentrationswerte an den vorgabewert benötigt,45,12846,59649,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2010_SR.pdf
117,cewe,2010,DE0005403901,1,0,01.90.0102,13.30.1102,45,2116,10993,1,zahl.*angepasst,zahl angepasst,die produktionsstruktur sowie die zahl der standorte angepasst,45,12846,59649,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2010_SR.pdf
118,cewe,2010,DE0005403901,1,0,01.90.0102,13.30.1102,45,2116,10993,1,^\d+\W*vorjahr,vorjahr,55 % (vorjahr: 1,45,12846,59649,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2010_SR.pdf
119,cewe,2010,DE0005403901,1,0,01.90.0102,13.30.1102,45,2116,10993,1,^\Wvorjahr,vorjahr,(vorjahr: 1,45,12846,59649,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2010_SR.pdf
120,cewe,2011,DE0005403901,1,0,60.60.2102,12.30.2102,33,2796,14846,1,vorjahr.*zahl,vorjahr zahl,"800 mitarbeiter (steigerung um 5,3 prozent gegenüber vorjahr)  mitarbeiteranzahl stabil halten  la 1 s",33,13730,59808,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2011_SR.pdf
121,cewe,2011,DE0005403901,1,0,60.60.2102,12.30.2102,33,2796,14846,1,vorjahr.*vorjahr,vorjahr vorjahr,"personal 57 prozent frauenquote (vorjahr 55), ausländeranteil 10 prozent (vorjahr 8) fördermaßnahmen zur vereinbarkeit von familie und beruf / frau in aufsichtsrat la 13 s",33,13730,59808,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Cewe2011_SR.pdf
