name;seite;satz_nummer;key;satz
Bayer AG2009_SR;104;1;aktualisiert;im rahmen der kontinuierlichen weiterentwicklung unseres sicherheitsmanagements haben wir im jahr 2009 außerdem unseren managementansatz zur verfahrens- und anlagensicherheit aktualisiert, der eingang in die neue konzernregelung fand
Bayer AG2009_SR;106;5;überarbeitet; im rahmen der risikobewertung unserer produkte orientieren wir uns seit 1994 an der freiwilligen „responsible care®“-initiative der chemischen industrie und deren überarbeiteter „responsible care global charter“, die wir 2006 unterzeichnet haben
Bayer AG2009_SR;106;7;ändern; ziel der gps, die auf eine initiative des weltchemieverbandes („international council of chemical associations – icca“) zurückgeht, ist es, das niveau der produktverantwortung in der chemischen industrie vor allem in schwellen- und entwicklungsländern zu verbessern und zu vereinheit-lichen
Bayer AG2009_SR;106;7;verbessern; ziel der gps, die auf eine initiative des weltchemieverbandes („international council of chemical associations – icca“) zurückgeht, ist es, das niveau der produktverantwortung in der chemischen industrie vor allem in schwellen- und entwicklungsländern zu verbessern und zu vereinheit-lichen
Bayer AG2009_SR;106;13;aktualisieren; im fall neuer gesetzlicher anforderungen aktualisieren wir die erfassungssysteme entsprechend
Bayer AG2009_SR;106;14;verbessern;bayer healthcare (bhc) baut seine datenbanken global aus, um die verfügbarkeit von umwelt-, sicherheits- und stoffdaten weiter zu verbessern
Bayer AG2009_SR;107;4;überarbeitet; die guideline wurde überarbeitet und innerhalb von bayer cropscience weltweit verteilt
Bayer AG2009_SR;107;11;überarbeitet; die 2009 überarbeitete konzernweite richtlinie „reach implementation“ legt das weitere, einheitliche vorgehen bis 2018 fest, um reach in allen rele-vanten bereichen zeitgerecht umzusetzen
Bayer AG2009_SR;110;3;aktualisiert; die informationen werden fortlaufend von experten aktualisiert und bewertet
Bayer AG2009_SR;110;12;korrigieren; werden prozessabweichungen, regelverstöße oder qualitätsmängel festgestellt, so werden diese analysiert, und nach einer einzelfallanalyse werden entsprechende präventive oder korrigierende maßnahmen ergriffen
Bayer AG2009_SR;110;14;überprüfen; von der entwicklung bis zur marktzulassung und während der vermarktung überprüfen wir laufend das nutzen-risiko-profi l unserer pharmazeutischen und medizinischen produkte
Bayer AG2009_SR;110;24;ändern; dennoch steht das produkt in einigen ländern, einschließlich der usa, für bestimmte patientengruppen bei begründetem medizinischem bedarf zur verfügung
Bayer AG2009_SR;113;3;ändern; in der eu wurden 2008 bei kontrollen innerhalb von zwei monaten in allen 27 mitgliedsländern 34 millionen gefälschte tabletten sichergestellt
Bayer AG2009_SR;114;9;ändern; in den entwicklungsländern wurde schwerpunktmäßig das thema anwendersicherheit behandelt
Bayer AG2009_SR;115;11;verbessert; in den vergangenen jahren wurde das portfolio bereits erheb-lich verbessert
Bayer AG2009_SR;115;14;ändern; methyl- und ethyl-para-thion – letzteres wird in entwicklungsländern bereits seit 1992 nicht mehr von uns vertrieben –, oxydemeton-methyl, monocrotophos, azinphos-methyl, amitraz und trichlorphon
Bayer AG2009_SR;119;34;verbessern; die gps-initiative soll das niveau der produktver-antwortung in der chemischen industrie weltweit verbessern und angleichen
Bayer AG2009_SR;120;2;ändern; iso 14001 internationale norm zu anforderungen an umweltmanagement-systemellabelling markierung, beschriftung, etikettierungmmillennium-entwicklungsziele in 2000 verabschiedeten hochrangige vertreter aus 189 ländern bei einem gipfeltreffen der un in new york die millenniumserklärung, die die globalen herausforderungen und die agenda für die internationale politik zu beginn des 21
Bayer AG2009_SR;120;29;verbessern; ziel ist die freiwillige verpfl ich-tung, mehr als vorgeschrieben zu tun: nachhaltigkeit fördern, produktverant-wortung zeigen, mehr sicherheit für werke und nachbarschaft schaffen, den gesundheitsschutz am arbeitsplatz und den umweltschutz verbessern
Bayer AG2009_SR;121;100;bereinigt;359 -20,9ergebnis je aktie (€)3 2,22 1,70 -23,4bereinigtes ergebnis je aktie (€)4 4,17 3,64 -12,7brutto-cashfl ow5 5
Bayer AG2009_SR;121;139;bereinigt; das ebitda, das um sondereinfl üsse bereinigte ebitda sowie die bereinigte ebitda-marge stellen kennzahlen dar, die nach den internationalen rechnungslegungsvorschriften nicht defi niert sind
Bayer AG2009_SR;121;141;bereinigt; das unternehmen geht davon aus, dass das bereinigte ebitda eine geeignetere kennzahl für die beurteilung der operativen geschäftstätigkeit darstellt, da es weder durch abschreibungen auf immaterielle vermögenswerte und sachanlagen noch durch sondereinfl üsse belastet ist
Bayer AG2009_SR;121;143;bereinigt; die bereinigte ebitda-marge berechnet sich aus der division vom bereinigten ebitda und den umsatzerlösen
Bayer AG2009_SR;121;146;bereinigt;4  das bereinigte ergebnis je aktie stellt eine kennzahl dar, die nach den internationalen rechnungslegungsvorschriften nicht defi niert ist
Bayer AG2009_SR;121;473;überarbeitet; seit 1994 orientiert sich das unternehmen zur kontinuierlichen verbesserung in den bereichen gesundheit, sicherheit und umwelt an der freiwilligen responsible care-initiative der chemisch-pharma-zeutischen industrie sowie ihrer 2006 überarbeiteten global charter
Bayer AG2009_SR;121;484;verbessern; ziel des teilkonzerns ist es, innovative produkte zu erforschen, zu entwickeln, zu produzieren und zu vertreiben, um die gesundheit von mensch und tier weltweit zu verbessern
Bayer AG2009_SR;122;100;bereinigt;359 -20,9ergebnis je aktie (€)3 2,22 1,70 -23,4bereinigtes ergebnis je aktie (€)4 4,17 3,64 -12,7brutto-cashfl ow5 5
Bayer AG2009_SR;122;139;bereinigt; das ebitda, das um sondereinfl üsse bereinigte ebitda sowie die bereinigte ebitda-marge stellen kennzahlen dar, die nach den internationalen rechnungslegungsvorschriften nicht defi niert sind
Bayer AG2009_SR;122;141;bereinigt; das unternehmen geht davon aus, dass das bereinigte ebitda eine geeignetere kennzahl für die beurteilung der operativen geschäftstätigkeit darstellt, da es weder durch abschreibungen auf immaterielle vermögenswerte und sachanlagen noch durch sondereinfl üsse belastet ist
Bayer AG2009_SR;122;143;bereinigt; die bereinigte ebitda-marge berechnet sich aus der division vom bereinigten ebitda und den umsatzerlösen
Bayer AG2009_SR;122;146;bereinigt;4  das bereinigte ergebnis je aktie stellt eine kennzahl dar, die nach den internationalen rechnungslegungsvorschriften nicht defi niert ist
Bayer AG2009_SR;122;473;überarbeitet; seit 1994 orientiert sich das unternehmen zur kontinuierlichen verbesserung in den bereichen gesundheit, sicherheit und umwelt an der freiwilligen responsible-care-initiative der chemisch-pharma-zeutischen industrie sowie ihrer 2006 überarbeiteten global charter
Bayer AG2009_SR;122;484;verbessern; ziel des teilkonzerns ist es, innovative produkte zu erforschen, zu entwickeln, zu produzieren und zu vertreiben, um die gesundheit von mensch und tier weltweit zu verbessern
Bayer AG2009_SR;123;2;aktualisiert; die anliegen unserer stakehol-der bilden die grundlage unserer berichterstattung und unserer nachhaltigkeitsstrategie, die wir 2009 aktualisiert haben
Bayer AG2009_SR;123;33;ändern; wir möchten frauen in entwick-lungs- und schwellenländern dabei unterstützen, ein selbstbestimmtes leben zu führen
Bayer AG2009_SR;123;89;ändern; 69)  online-datenbank globesmart zu umgangsformen und gebräuchen in anderen ländern (s
Bayer AG2009_SR;123;100;aktualisiert; 22, 52)  „bayrisk“ verfahrensanleitung aktualisiert (s
Bayer AG2009_SR;124;2;aktualisiert; die anliegen unserer stakehol-der bilden die grundlage unserer berichterstattung und unserer nachhaltigkeitsstrategie, die wir 2009 aktualisiert haben
Bayer AG2009_SR;124;33;ändern; wir möchten frauen in entwick-lungs- und schwellenländern dabei unterstützen, ein selbstbestimmtes leben zu führen
Bayer AG2009_SR;124;89;ändern; 69)  online-datenbank globesmart zu umgangsformen und gebräuchen in anderen ländern (s
Bayer AG2009_SR;124;100;aktualisiert; 22, 52)  „bayrisk“ verfahrensanleitung aktualisiert (s
BMW AG2008_SR;7;4;verbessert; dieses kombiniert technologieinnovationen am antrieb mit leichtbau, verbesserter aerodynamik und dem intelligenten management von energieströmen im fahrzeug
BMW AG2008_SR;8;59;ändern; damit ist die bmw group in über !'" ländern auf allen fünf kontinenten vertreten
BMW AG2008_SR;11;2;ändern;erstrebtes     verankerung der nachhaltigkeitsstrategie in tochter-gesellschaften und der handelsorganisation weltweit    risikomanagementsystem um ökologische und so-ziale faktoren erweitern    weitere verstärkung und internationalisierung des stakeholder dialogs    prozesse zur überprüfung von lieferanten vor ort  etablieren und bereits in der konzeptphase neuer fahrzeugprojekte nachhaltigkeitsaspekte über alle wertschöpfungsstufen hinweg umfassend berück-sichtigen    einkaufsverantwortliche noch gezielter für ökolo gi-sche und soziale anforderungen sensibilisieren und zulieferer qualifizierenerreichtes     nachhaltigkeitsstrategie verabschiedet, nachhaltigkeit im konzernzielsystem verankert und zielemanage-ment für nachhaltigkeitsindikatoren etabliert    nachhaltigkeitsboard und nachhaltigkeitskreis  etabliert     obligatorische prüfung aller vorstandsvorlagen hin-sichtlich nachhaltigkeitskriterien    erster stakeholder roundtable in münchen zu nach-haltiger mobilität und ressourcenschonung     nachhaltigkeitsfragebogen als instrument für die  lieferantenauswahl überarbeitet und ausschluss-kriterien definiert     weiterentwicklung der nationalen und internationalen einkaufsbedingungen hinsichtlich sozialer und öko-logischer standards sowie übertragung von verant-wortung auf die sublieferanten    einbeziehung aller mitarbeiter bei der umsetzung der nachhaltigkeitsstrategie    identifikation von themen und dialogformen für eine stärkere zusammenarbeit mit verschiedenen stake-holdergruppen    soziale und ökologische aspekte auch als ressourcen-schonende und effiziente alternative auf den zuliefer-märkten begreifen und durchsetzenherausforderungen bewertung des nachhaltigkeits engagements der  bmw group* (telefonbefragung)in %**  *   internationale stakeholderbefragung winter #""$ / #""&: (# stakeholder aus % ländern wurden telefonisch befragt, mehrfachnennungen möglich
BMW AG2008_SR;11;2;überarbeitet;erstrebtes     verankerung der nachhaltigkeitsstrategie in tochter-gesellschaften und der handelsorganisation weltweit    risikomanagementsystem um ökologische und so-ziale faktoren erweitern    weitere verstärkung und internationalisierung des stakeholder dialogs    prozesse zur überprüfung von lieferanten vor ort  etablieren und bereits in der konzeptphase neuer fahrzeugprojekte nachhaltigkeitsaspekte über alle wertschöpfungsstufen hinweg umfassend berück-sichtigen    einkaufsverantwortliche noch gezielter für ökolo gi-sche und soziale anforderungen sensibilisieren und zulieferer qualifizierenerreichtes     nachhaltigkeitsstrategie verabschiedet, nachhaltigkeit im konzernzielsystem verankert und zielemanage-ment für nachhaltigkeitsindikatoren etabliert    nachhaltigkeitsboard und nachhaltigkeitskreis  etabliert     obligatorische prüfung aller vorstandsvorlagen hin-sichtlich nachhaltigkeitskriterien    erster stakeholder roundtable in münchen zu nach-haltiger mobilität und ressourcenschonung     nachhaltigkeitsfragebogen als instrument für die  lieferantenauswahl überarbeitet und ausschluss-kriterien definiert     weiterentwicklung der nationalen und internationalen einkaufsbedingungen hinsichtlich sozialer und öko-logischer standards sowie übertragung von verant-wortung auf die sublieferanten    einbeziehung aller mitarbeiter bei der umsetzung der nachhaltigkeitsstrategie    identifikation von themen und dialogformen für eine stärkere zusammenarbeit mit verschiedenen stake-holdergruppen    soziale und ökologische aspekte auch als ressourcen-schonende und effiziente alternative auf den zuliefer-märkten begreifen und durchsetzenherausforderungen bewertung des nachhaltigkeits engagements der  bmw group* (telefonbefragung)in %**  *   internationale stakeholderbefragung winter #""$ / #""&: (# stakeholder aus % ländern wurden telefonisch befragt, mehrfachnennungen möglich
BMW AG2008_SR;12;3;überarbeitet; mit number one hat die bmw group ende !""# eine überarbeitete unternehmensstrategie präsentiert
BMW AG2008_SR;17;41;verbessern;— anur im dialog mit  ihren anspruchs-gruppen – intern wie extern – kann die bmw group ihre leis-tung in sachen nach-haltiges wirtschaften verbessern
BMW AG2008_SR;18;20;überarbeitet;im laufe des jahres #""& wurden die einkaufsbedingun-gen überarbeitet und auch in puncto nachhaltigkeit aktuali-siert
BMW AG2008_SR;19;6;aktualisiert; der aktualisierte fragebogen wird zukünftig als kriterium bei der lieferantenauswahl und zur überprüfung bestehen-der lieferanten eingesetzt
BMW AG2008_SR;19;21;ändern; so werden bestimmte elektronische steuergeräte bis zu ihrer komplettierung zukünftig nicht mehr zwischen einzelnen ländern oder gar kontinenten hin und her trans-portiert, sondern gemäß dem prinzip „konzentration der wertschöpfungsanteile“ am geeignetsten standort gefer-tigt
BMW AG2008_SR;23;32;angepasst;873  351              *   angepasst nach neubehandlung der bilanzierung von pensionsverpflichtungenkernindikatoren (kpis) seite #2 ff
BMW AG2008_SR;26;21;aktualisiert; er wurde auf basis des „deut-schen corporate governance kodex“ (dcgk) erarbeitet und mit der neufassung des dcgk aktualisiert
BMW AG2008_SR;26;41;überprüfen; regelmäßig überprüfen konzernrevision und konzernsi-cherheit die beachtung und umsetzung des verhaltensko-dexes
BMW AG2008_SR;29;6;ändern; des iihs (insurance institute for highway safety)    erarbeitung von recyclingkonzepten für hybridbatte-rien sowohl bei werkstätten als auch bei der altfahr-zeugverwertung    den ausstoß von klimaschädlichem kohlendioxid (co%) bei konventionellen antrieben weiter reduzieren    fehlende infrastruktur und standardisierung bei elek-troantrieben sowie noch nicht ausgereifte batterie-technologie    globale und regionale mobilitätsanforderungen vor dem hintergrund sich ändernder ökonomischer,  ökologischer, sozialer und infrastruktureller rahmen-bedingungen    durch ein wachsendes verkehrsaufkommen und den demografischen wandel bedingte anforderungen an die aktive und passive fahrzeugsicherheit zum schutz von fahrzeuginsassen und anderen verkehrs-teilnehmern    berücksichtigung der weltweit sehr unterschiedlichen recyclinganforderungen für altfahrzeugeherausforderungen kernindikatoren (kpis) entwicklung der co%-emissionen der bmw group automobile in europa (eu-+1)(index: !&&) = !"" basis ist der flottenverbrauch neu zugelassener fahrzeuge in europa (eu-!)) im neuen europäischen fahrzyklus gemäß acea-selbstverpflichtung)105  100   95   90   85   80   75   70     95   96   97   98   99   00   01   02   03   04   05   06   07   08 *        100,0  101,0  102,4  101,0  98,6  96,7  96,7  92,9  92,9  94,8  90,0  88,6  80,0  73,3   *  der co#-ausstoß der neu zugelassenen fahrzeuge in europa (eu-!)) lag im jahr #""$ bei !)' gramm co# / km, für eu-#% lag er bei !)* gramm co# / km
